,Accident_Index,Longitude,Latitude
1412178,201320L004203,-1.811949,52.442717
1391490,2.01307E+12,-2.533639,53.426684
408630,200701YE80143,-0.076144,51.613972
1063117,201101GD10358,-0.055227,51.545732
237293,200606F060853,-2.410093,53.507675
69622,200514A237805,-1.179023,53.620975
392906,200701GD68721,-0.060139,51.565867
895154,2.00993E+12,-2.843057,56.646841
73920,2005160B02860,-0.3776,53.678417
1171366,201145SU65029,-0.739481,51.318584
215213,200601TA00152,-0.186385,51.482637
918861,201001RY10504,0.146986,51.441573
1529702,201406F094346,-2.305874,53.499457
446911,2.00713E+12,-1.281926,53.597637
53093,2.0051E+12,-1.551476,54.99911
838178,200937G026762,1.250926,52.064023
284028,200622CA52929,-2.219266,52.193808
313626,20064100D0413,-0.430227,51.750257
1216210,201201JC30143,-0.000954,51.592751
1325748,2.01247E+12,-0.737034,50.810196
1405324,201314B073613,-1.513519,53.588862
896490,2.00995E+12,-2.955812,55.859302
1194289,201160M092260,-3.452827,53.261415
1139192,201132N169611,-0.315018,52.687106
1295188,2.01236E+12,1.307196,52.635292
1261089,2.01213E+12,-1.587586,53.770399
987825,2.01033E+12,-1.077992,52.631126
281561,2.00622E+12,-2.171479,53.114092
1196129,2.01162E+12,-3.335847,51.45857
112117,2.00535E+12,-0.125166,52.497417
755333,200901SX20558,-0.147379,51.616917
482443,200732C256907,0.080714,52.996319
158542,2.00547E+12,0.262791,51.081901
862075,200945WA44140,-0.765764,51.221476
987914,2.01033E+12,-1.115106,52.637073
265539,200614D003306,-1.434478,53.364388
423595,200706C079389,-2.274392,53.438042
1083858,2.01103E+12,-2.563064,54.620381
1629763,2.01462E+12,-3.760977,51.581126
1299514,20124100C0534,-0.406424,51.67737
1275489,2.01221E+12,-1.724565,52.747845
1507961,201401PY20088,0.015658,51.328345
762345,200901YR90545,-0.088063,51.581254
1160350,201143P286081,-1.222721,51.627703
1474430,2.01352E+12,-2.973578,51.331303
1578401,2.01435E+12,0.122041,52.163147
1027055,2.01047E+12,-0.145807,50.821812
497001,2007400D02544,-0.480242,51.947476
1253165,201211NF23902,-1.360503,54.841169
858049,2.00944E+12,-1.517391,50.78321
1274592,2.01221E+12,-2.096659,52.99417
382063,200697AC02012,-4.27362,55.866184
1401480,2.01313E+12,-1.484806,53.69388
1416861,2.01321E+12,-2.03998,52.68176
883425,200954MB02409,-1.617968,51.510066
144491,200545MO66018,-0.38107,51.222901
1748101,2.01546E+12,0.421339,51.252815
741447,200901CP00235,-0.10061,51.515721
774041,200906B009338,-2.231975,53.471839
153587,2.00547E+12,-0.095909,50.980195
887682,2.00961E+12,-3.240893,51.767498
378588,2.00695E+12,-3.025016,55.945186
1501083,201401HT21007,-0.058809,51.509012
1492468,201397LB05006,-4.979885,56.03445
261912,2.00613E+12,-1.646064,53.7447
276922,200620J073701,-2.067464,52.518634
1617092,201450GP2B019,-5.087824,50.16283
956832,2.01013E+12,-1.654157,53.719377
1603381,2.01445E+12,-0.240542,51.357861
156614,2.00547E+12,-0.16026,51.114507
582124,200801PL60657,-0.010538,51.429424
484936,2.00733E+12,-1.303508,52.805004
1317000,201245GU71916,-0.666393,51.295383
234102,200605EE12832,-2.953929,53.46538
1649874,201501KF60595,0.067484,51.55205
1385014,201305DD01952,-2.717094,53.451657
235056,200606A046792,-2.233984,53.481093
1049803,2.01092E+12,-2.17926,57.177799
212527,200601QK50476,-0.287064,51.555462
516789,2.00744E+12,-1.542887,50.757953
1157496,201142I411412,0.728213,51.535249
1054926,201097BE02711,-4.271789,55.87862
1589648,201442I301909,0.966176,51.872849
1289156,2.01233E+12,-1.091927,52.643146
1422532,2.0133E+12,-1.453482,52.923285
396588,200701KG66454,0.068387,51.536423
38454,200505FF01294,-2.854878,53.348733
736503,200897BF03610,-4.380497,55.92537
1326777,2.01247E+12,-0.171972,50.838953
91900,200522EA32835,-2.722225,52.030325
602399,200805EE27564,-2.981997,53.421826
409084,200701YE80706,-0.115237,51.625667
87555,2.00522E+12,-2.024012,53.099291
1326983,2.01247E+12,-0.56014,50.811384
1476047,2.01353E+12,-2.099489,51.916236
448809,200714A117207,-1.091835,53.513019
938694,201006F030594,-2.273427,53.498717
1666074,2.01503E+12,-2.884566,54.862976
1762142,2.01552E+12,-2.609279,51.463477
170593,2.00553E+12,-1.778147,52.053638
1728780,20154100K0039,-0.004622,51.763093
570862,200801CP00114,-0.095527,51.516628
1700923,201520S022415,-1.988622,52.465011
1400110,20131300K0375,-1.549692,53.681917
1052843,2.01095E+12,-2.813895,55.619868
47807,200506X026601,-2.249306,53.39567
1161410,201143R184031,-0.57826,51.506118
508909,200743P299127,-1.336589,51.596301
671205,200837G024946,1.197739,52.089584
737738,200897KC70605,-4.874732,55.930102
37960,200505ET00741,-2.932756,53.440918
1713141,201531C140415,-1.141235,52.953697
558354,200791NP05188,-5.569451,56.87854
1611143,2.01447E+12,-0.423216,50.840551
1221853,201201PY20439,-0.033117,51.406154
744758,200901FH10560,-0.240678,51.501449
580505,200801LX75149,-0.131099,51.425744
1292606,2.01235E+12,-0.285212,52.594341
246208,2.00607E+12,-2.565641,53.389826
1722826,2.01536E+12,0.488037,52.909982
1298230,2012400CA1194,-0.417,51.904651
379086,2.00695E+12,-3.64576,55.898199
873579,200950DE2F025,-3.527052,50.727356
1437442,201337EA72544,0.71471,52.246271
897678,2.00995E+12,-3.196767,55.953612
141273,2.00544E+12,-1.019797,51.01903
1469147,201350CH3J002,-4.210006,50.816774
1283535,201231B185712,-1.114262,53.325379
431949,2.00707E+12,-2.875614,53.275591
94655,2.00523E+12,-1.538208,52.268809
1318564,201245SU70397,-0.455822,51.43236
39495,200506A032868,-2.252958,53.478898
1600157,2.01444E+12,-1.061877,50.836175
861220,200945SU41385,-0.720853,51.286639
396410,200701KF68348,0.02263,51.522383
336409,200645RU81664,-0.54029,51.413659
998538,2010400C03247,-0.47255,51.895494
980149,201030C000405,-1.384042,53.29789
922109,201001TX20588,-0.307011,51.484441
1109404,2.01113E+12,-1.689559,53.686037
204598,200601HT20798,-0.044994,51.522001
605021,200806F004256,-2.336727,53.515814
1421793,2.01323E+12,-1.197712,52.357091
531775,2.00747E+12,0.24964,50.810358
502433,200742I167404,1.276292,51.936048
1361158,201301HT20194,-0.053684,51.510905
1047594,201063CP08010,-4.725404,51.816908
1480498,201360P164695,-4.192478,53.26467
657720,20083102D1873,-1.134121,52.930826
48925,2.00507E+12,-2.456305,53.416092
357539,2.00652E+12,-2.49852,51.415574
163279,200550E41P378,-4.178949,50.395714
1625981,201460R005995,-3.812692,53.311012
771521,200905CC31789,-2.876934,53.464442
1004272,201042I255508,0.630357,51.576338
629194,200814A241508,-1.049439,53.547566
1686809,2.01513E+12,-2.151525,53.731279
1427819,201332E319313,0.094483,53.173711
1466186,2.01347E+12,0.466906,51.028743
401859,200701RG40561,0.026337,51.453253
1679954,2.0151E+12,-1.649817,55.08327
326855,200643S124056,-0.807065,52.050776
817252,200922F900887,-2.509821,52.86915
1674433,201506G002306,-2.136854,53.456445
1644824,201501EO49019,-0.103332,51.537491
775870,200906J008794,-2.103481,53.41593
944902,2.01007E+12,-2.934699,53.199812
377132,2.00693E+12,-3.39818,56.421348
647548,200822CA88200,-2.114954,52.079235
283355,2.00622E+12,-1.944485,52.690797
96799,200530B000320,-1.711856,53.280075
1186351,2.01152E+12,-2.961994,51.237249
1258055,2.01213E+12,-1.882154,53.743367
1042139,201060L108698,-2.993451,53.176863
1628891,2.01462E+12,-3.374088,51.76688
1766532,2.01556E+12,-2.203841,50.806333
1296700,2.01237E+12,1.06326,52.151258
197445,200597UA02109,-4.674472,55.628278
193662,200597EB04112,-4.168286,55.851728
948123,2.0101E+12,-1.447499,54.864063
145931,200545SP68227,-0.482194,51.42668
1459492,2.01346E+12,0.606775,51.363263
1197087,2.01162E+12,-3.448638,51.633747
1098607,2.01107E+12,-2.438963,53.090124
139901,2.00544E+12,-0.858848,51.348583
1006161,201043N065120,-0.609734,51.707378
385994,200697QA02502,-4.152777,55.750352
1361305,201301HT20353,-0.014397,51.529491
1701152,201520S047655,-1.913579,52.452574
428046,200706P070467,-2.162778,53.617208
1302894,201242I154505,0.468137,51.736258
1543822,20141316N0538,-1.612146,53.803837
1236526,201204BC12146,-3.030892,53.883357
465805,2.00722E+12,-2.011798,52.669684
1476495,2.01354E+12,-2.212892,51.31647
119323,200540B028950,-0.453654,52.153308
1689694,2015132BC1009,-1.644684,53.876311
14054,200501QA10383,-0.33972,51.594976
1436740,201337EA68687,0.393507,52.255175
1151036,2011400DA0521,-0.536455,51.81628
322794,200643N295056,-0.493405,51.496875
34720,200505AW00575,-3.121757,53.397402
248576,2.0061E+12,-1.383142,54.915786
1380474,201304AX13040,-3.05462,53.813571
801518,2009160A04650,-0.026148,53.533074
1189290,2.01153E+12,-2.098939,51.897633
840836,20094100A0169,-0.072709,51.797093
1538643,201411NF21034,-1.351851,54.839821
981191,201030D000557,-1.455086,52.925809
1412692,201320M011813,-1.508822,52.421528
1669549,201504WA15004,-3.03602,53.811755
397334,200701LX50499,-0.124682,51.420875
901171,200997KB70206,-4.516961,55.840054
847733,200942I442812,0.518083,51.587166
1397672,2.01312E+12,-1.53342,53.98375
1689543,2015132B30390,-1.698463,53.802928
1043560,2.01061E+12,-2.890538,51.778047
1258378,2.01213E+12,-1.901268,53.868679
174552,2005555B04842,-1.873815,50.748439
1475776,2.01353E+12,-2.380004,51.994596
1247047,2.01207E+12,-2.471155,53.33028
132441,200543P035045,-1.259222,51.728284
449270,200714A243307,-0.967293,53.611156
475989,200730C000452,-1.410943,53.163818
461016,200720H020202,-2.047654,52.597576
389398,200701CW10577,-0.174269,51.522736
49138,2.00507E+12,-2.636869,53.386681
55927,2.0051E+12,-1.639853,54.97559
1695940,2015160D07661,-0.327591,53.768537
551926,2.00761E+12,-2.951728,51.606546
1115088,2011160A00341,-0.162336,53.590443
1319625,2.01246E+12,0.539158,51.374552
86350,2.00522E+12,-2.184425,52.997033
1750297,2.01546E+12,0.516173,51.414587
854692,2.00944E+12,-1.437134,50.934108
751553,200901PL60346,0.0129,51.448809
1359237,201301EO40408,-0.119778,51.557756
764367,2.00903E+12,-3.353084,54.760448
155900,2.00547E+12,0.276113,50.7709
27679,2.00503E+12,-2.989028,54.251944
391067,200701EO40560,-0.151331,51.537394
1512251,201401TW60039,-0.319263,51.42149
630587,200814C149108,-1.364371,53.450329
1167799,2.01144E+12,-1.431321,50.920591
804527,2009170S22179,-1.29429,54.599143
41565,200506F030164,-2.285334,53.475948
831389,200934NE47839,-0.455346,52.492118
1293685,2.01235E+12,-0.246679,52.601689
327923,200643W204026,-0.773555,51.359232
1081018,201101YE80750,-0.070842,51.633399
380540,2.00695E+12,-3.146942,55.904305
16209,200501RY10460,0.123648,51.459624
1376659,201301YE80829,-0.0195,51.670853
1373369,201301VW40242,-0.144206,51.393398
799759,200914K038209,-1.380028,53.357466
979204,201030A000006,-1.362491,53.092373
1082240,201101ZD30517,-0.106773,51.412223
1470697,201350GN2D023,-5.055853,50.418241
1227395,201201TW60291,-0.293708,51.470399
1024135,2.01046E+12,0.270406,51.190667
185464,200591NE19604,-5.893021,57.238067
1170348,201145RE65856,-0.136267,51.238413
359912,2.00652E+12,-2.575836,51.423133
452538,200714H217407,-1.479406,53.340143
443739,2.00713E+12,-1.775989,53.834176
978522,2.01023E+12,-1.26009,52.372853
351135,200650B62J013,-4.941971,50.423796
787137,200911ND15089,-1.572436,54.777127
386681,200697UA01402,-4.605122,55.684512
1236756,201204CA12141,-2.668747,53.660744
1684972,2.01512E+12,-1.079826,53.954744
1566302,2.0143E+12,-1.249075,53.276622
220783,200601YE80109,-0.065817,51.666589
1103295,201111NF28651,-1.348678,54.837691
1304917,201242I372811,0.644741,51.548134
123764,20054100T1043,-0.417907,51.824995
378303,2.00694E+12,-3.060831,56.311481
1417049,2.01321E+12,-1.996919,52.707793
238083,200606J047628,-2.216552,53.401666
810398,200920K087402,-1.990245,52.500223
560115,2.00793E+12,-3.581901,56.558686
1506298,201401MM70444,-0.095735,51.504761
751626,200901PL60426,-0.051384,51.439823
1156837,201142I338610,0.393205,51.642121
362215,200654AM45206,-1.816998,51.177485
1272286,201220T051952,-1.837157,52.428819
883609,2009559C01116,-1.88083,50.721198
942452,201006X035488,-2.393322,53.536495
1526839,201405BB03610,-3.026237,53.474148
1173839,2.01146E+12,1.070629,51.263417
171900,2.00553E+12,-2.194604,51.703844
811302,200920M029702,-1.471212,52.393945
28800,200504A009105,-3.024451,53.797203
583791,200801QK50469,-0.265923,51.584107
495968,2007400B03207,-0.550495,52.209564
1680990,2.0151E+12,-1.700941,54.922059
577919,200801KD74357,0.244536,51.602431
700194,2.00846E+12,0.901629,51.127235
119275,200540B025950,-0.464543,52.129982
1336127,2.01253E+12,-2.238966,51.861675
737961,200897LB20311,-5.680245,55.46273
258684,2.00613E+12,-1.937852,53.914003
1496553,201401CW11490,-0.158101,51.498293
867029,2.00946E+12,0.201102,51.43877
1616615,201450FP2B036,-3.597097,50.428563
1119694,201120J005921,-2.019841,52.470554
235737,200606A063449,-2.218944,53.486605
1749939,2.01546E+12,1.421033,51.339298
381063,2.00695E+12,-3.095908,55.938016
1602385,2.01445E+12,-0.489068,51.386177
122608,20054100F4712,-0.342896,51.745551
310297,200637L012699,1.707127,52.459012
942330,201006X028738,-2.386959,53.484022
1397175,2.01312E+12,-2.295943,54.043647
1680636,2.0151E+12,-1.611982,54.970244
1588042,201442I125304,0.079633,51.720218
402446,200701RY62977,0.19476,51.471534
429272,200706X074686,-2.144245,53.590806
932876,201004EL10053,-2.368326,53.750769
1367066,201301PL60342,-0.037823,51.487619
376527,2.00692E+12,-2.059494,57.374461
746704,200901JC30330,-0.035916,51.598917
883908,2009559C02847,-2.007759,50.716672
651305,2.00823E+12,-1.339001,52.380603
433998,2.0071E+12,-1.581818,55.012698
1388944,201306M070166,-2.296565,53.422708
221515,200601YR90164,-0.069765,51.594083
279762,200620Z043001,-1.917239,52.545954
12712,200501PL60934,-0.020811,51.444706
1779567,201597QB05711,-4.080027,55.782289
418737,200705AA20775,-3.098796,53.405167
903203,200997UA05707,-4.779064,55.646896
714777,2.00852E+12,-2.506139,51.232735
818094,200922G903874,-2.406423,52.678157
1119480,201120H010521,-1.92919,52.634153
489752,2.00735E+12,-0.241742,52.218855
800150,200914K144509,-1.460228,53.443429
381769,2.00696E+12,-3.934513,56.117411
397888,200701MD62660,-0.094196,51.479466
1385132,201305DD03671,-2.739862,53.401324
1391309,2.01307E+12,-2.595791,53.40817
1488600,2.01395E+12,-3.231,55.977536
363708,200654DW51006,-1.839858,51.556616
907184,201001CW12652,-0.150842,51.503215
470814,200722EA86498,-2.501392,52.186563
1339909,2012552D51062,-2.608012,50.941526
476884,200730D000617,-1.392798,52.9229
1774171,2.01594E+12,-3.133339,56.136693
1558201,201420W027244,-1.926015,52.501549
1476351,2.01354E+12,-1.793044,51.236524
613244,2.00807E+12,-2.550093,53.186567
316640,200642C011201,0.814447,51.628547
1304930,201242I374111,0.519205,51.823577
1495546,201401CW10228,-0.158819,51.519797
138807,2.00544E+12,-1.384574,50.916127
263970,200614A278306,-1.135019,53.525204
216547,200601TE00318,-0.118492,51.441999
1658488,201501TX20014,-0.252362,51.486571
962860,2010160B04511,-0.658275,53.598382
1778114,201597GD04303,-4.266652,55.836913
44689,200506L033394,-2.604537,53.524198
1687868,20151327C1059,-1.768393,53.834236
1058132,201097UD20805,-4.832687,55.288154
772515,200905EE31561,-2.962897,53.462252
1564135,2.01423E+12,-1.473651,52.486611
1259406,2.01213E+12,-1.45196,53.804281
1686169,20151323G0437,-1.743546,53.702708
834209,2.00935E+12,-0.472374,52.638171
804068,2009170M10869,-1.241045,54.565658
141740,2.00544E+12,-1.276554,50.854897
748240,200901KF60120,0.038713,51.54036
687079,200843W128068,-0.965519,51.44507
963279,2010160C03681,-0.460677,53.886983
32706,200504EB05013,-2.506722,53.669907
92952,200522FE44485,-2.66743,52.897316
1188861,2.01152E+12,-2.448436,51.293576
1066414,201101KF60458,-0.007736,51.533425
233954,200605EE11492,-2.971162,53.395396
158350,2.00547E+12,-0.735878,50.863513
1084644,201104AM11193,-3.020423,53.806406
467974,2.00722E+12,-1.845664,52.687564
505809,200742I536012,0.683692,51.692588
300975,2.00633E+12,-1.136227,52.630127
405219,200701TX67587,-0.252608,51.48715
1719443,201534WN02915,-0.8368,52.244204
924122,201001XD80250,-0.297654,51.507506
877292,2.00952E+12,-2.418323,51.262575
743647,200901EO40017,-0.1189,51.568533
724615,2.00862E+12,-3.423001,51.414471
1214054,201201FH10233,-0.222506,51.498208
463269,200720K121902,-2.03707,52.476933
1293593,2.01235E+12,-0.255682,52.58321
553609,2.00762E+12,-3.597209,51.556285
755024,200901SX20163,-0.186692,51.630839
9937,200501LX50007,-0.1311,51.429251
1636184,2.01496E+12,-3.775822,56.007232
774460,200906B023014,-2.16535,53.462692
446850,2.00713E+12,-1.769336,53.800458
1778208,201597KA01409,-4.444224,55.831382
1294002,2.01236E+12,1.270666,52.615262
1501677,201401JC30441,0.017294,51.567979
462353,200720J099201,-2.086754,52.51053
487131,200734NW39717,-0.68935,52.305325
17238,200501SX20944,-0.246983,51.596145
210654,200601PL60650,-0.003422,51.424357
909027,201001GD10489,-0.071527,51.562728
934590,201005AA06960,-2.974917,53.322733
1722239,2.01536E+12,1.333264,52.397723
347203,2.00647E+12,0.304992,50.784183
598934,200804FB08064,-2.245932,53.774721
727182,200863AC29708,-4.208523,52.02982
51223,2.00507E+12,-2.651798,53.320621
1757967,201550GA2C008,-4.892969,50.36368
1119708,201120J006271,-2.123178,52.521106
272425,200620D282101,-1.798239,52.513087
41714,200506F035852,-2.392189,53.51187
786127,2.0091E+12,-1.486327,54.983845
463854,200720M006501,-1.543283,52.444951
1255337,2.01212E+12,-1.03712,54.039482
1748932,2.01546E+12,0.375321,51.44136
228114,200604DF06137,-2.671033,53.770309
699818,2.00846E+12,0.665782,51.332883
866267,2.00946E+12,1.380838,51.211952
402565,200701SX20012,-0.199303,51.582384
650950,2.00823E+12,-1.510805,52.282005
807615,200920F190302,-1.96745,52.447896
1170604,201145RU62447,-0.533425,51.39451
211907,200601QA10289,-0.340903,51.582313
1086305,201104CM11059,-2.725733,53.751151
1251025,2.0121E+12,-1.428816,54.993087
511634,200743W046117,-0.977307,51.452008
1730513,201542I078902,0.912762,51.889908
1146313,2.01136E+12,0.383879,52.745243
1305260,201242I410612,0.683208,51.56201
396132,200701KF65151,-0.013136,51.541879
461275,200720H044502,-2.044071,52.557931
340769,2.00646E+12,0.559385,51.275988
1074219,201101TA01021,-0.302911,51.443555
217233,200601TX20369,-0.26023,51.479889
941572,201006P029328,-2.147476,53.607431
1230378,201201XD80546,-0.253305,51.506584
1668270,201504EG15210,-2.147475,53.911951
881606,2.00953E+12,-2.274359,51.802678
277862,200620K087702,-1.97551,52.506424
1116269,2011160C01901,-0.36928,53.795704
832041,200934WD09499,-1.05472,52.407981
694471,200845RE28680,-0.130493,51.264221
610438,2.00807E+12,-2.526114,53.40358
72945,200514F099305,-1.519213,53.379681
248618,2.0061E+12,-1.426292,54.898204
1098021,2.01107E+12,-2.463512,53.248421
841713,20094100D0110,-0.49287,51.757192
165104,2.00552E+12,-2.965898,51.348361
466246,2.00722E+12,-2.019639,52.677594
340851,2.00646E+12,0.256833,51.153066
1649831,201501KF60548,0.051039,51.53921
1497801,201401EK41056,-0.122205,51.519846
69341,200514A163005,-1.082529,53.545847
741374,200901CP00141,-0.096801,51.517188
1326886,2.01247E+12,-0.197859,50.838007
437595,200711AK10660,-1.574639,54.596588
1727044,20154100B0320,-0.226387,51.761982
846111,200942I268208,0.375936,51.505234
349095,2.00647E+12,-0.368397,50.814706
291098,200630D000046,-1.480785,52.766986
1758265,201550GT3F025,-5.163492,50.279427
1039752,20105500D0248,-2.08608,50.787864
1126585,2.01121E+12,-2.239174,53.036129
1073789,201101TA00439,-0.187763,51.502352
851613,200943R200089,-0.761804,51.395527
690488,2.00844E+12,-1.017299,51.029261
1280748,201230C000831,-1.367798,53.066512
105301,200532D520905,-0.544586,53.225244
969178,201020M010613,-1.494882,52.444574
1727613,20154100D0096,-0.475461,51.754048
5419,200501GD10986,-0.079202,51.562044
1317898,201245RU67742,-0.51445,51.381232
316915,200642D003402,1.062784,51.901239
161881,200550D21P444,-3.508874,50.721657
1680129,2.0151E+12,-1.657418,55.020406
222676,200601ZD30651,-0.092868,51.39734
1315098,2.01244E+12,-1.000889,50.855084
48984,2.00507E+12,-2.278924,53.30248
516986,2.00744E+12,-1.625065,50.906176
298278,200632D374506,-0.550677,53.231162
1547069,201414A112414,-1.211407,53.58131
747705,200901KD50142,0.227249,51.502937
814704,2.00922E+12,-2.169261,52.96766
1580337,2.01436E+12,1.310832,52.741615
967122,201020H013812,-2.004398,52.614486
1086611,201104DF11117,-2.683903,53.77332
735284,200897AB00212,-4.250103,55.854752
747095,200901JI40113,0.08487,51.584693
964199,2010160D05021,-0.343026,53.779973
699396,2.00846E+12,0.54666,51.253331
705367,2.00847E+12,-0.141798,50.822648
508286,200743P170027,-1.242887,51.735373
362339,200654AT14306,-2.119192,51.088724
1260710,2.01213E+12,-1.647144,53.832967
1225961,201201TA01030,-0.051681,51.551069
245024,2.00607E+12,-2.564549,53.409517
1208270,201197NC03311,-4.022052,55.955323
1380699,201304BA13144,-2.801586,54.060098
1222388,201201QA10331,-0.3319,51.583804
1401680,2.01313E+12,-1.526639,53.756962
413291,200704AM07134,-3.037936,53.783784
321121,200642J002401,0.563531,51.545621
1556546,201420S007264,-1.945258,52.42793
1618354,201450KS2B001,-3.32859,50.697411
1777221,201597BA01808,-4.214781,55.866708
933664,201004FL10012,-2.290034,53.700829
1281904,201230D001436,-1.271371,52.899384
1063644,201101HT20210,-0.073418,51.514558
152810,2.00546E+12,0.737189,51.340949
551700,2.00761E+12,-3.122866,51.618882
1043186,2.01061E+12,-3.008533,51.582873
1401338,2.01313E+12,-1.689677,53.686496
1169121,201145GU59817,-0.549503,51.245074
333825,2.00644E+12,-0.74468,51.275297
1256104,2.01212E+12,-1.527605,53.963863
1544141,20141317E0959,-1.803853,53.796107
1068002,201101LX51027,-0.116916,51.459329
1553007,2014170M13124,-1.211945,54.542015
1173202,2.01146E+12,0.950838,51.159194
1033641,2.01052E+12,-2.653781,50.957375
1660270,201501WW50131,-0.163313,51.455175
29704,200504BA05024,-2.795157,54.051511
459397,200720F091701,-1.903367,52.483912
1515135,201401WW50647,-0.163193,51.432546
997971,2010400B02942,-0.447126,52.139285
1011726,2.01044E+12,-0.994245,51.132389
1267360,2012170H10602,-1.235022,54.669224
1614549,201450AC3C028,-5.262201,50.236686
626275,2.00813E+12,-1.90388,53.857356
1411405,201320J008073,-2.126921,52.489997
1299431,20124100C0242,-0.382365,51.646288
1545248,2014131A21668,-1.550823,53.618346
366150,2006556W06258,-2.401956,50.731537
1616902,201450GA2I008,-4.791935,50.283084
312792,20064100B0282,-0.196681,51.801398
814663,2.00922E+12,-2.201497,53.015613
1376353,201301YE80484,-0.10157,51.624278
1082011,201101ZD30248,-0.114734,51.393467
1320548,2.01246E+12,1.158427,51.09476
1489994,2.01396E+12,-3.893879,56.077746
191890,2.00596E+12,-3.618534,56.008642
252,200501BS70256,-0.158059,51.492177
1427250,201332B267013,-0.05364,52.927074
1083299,2.01103E+12,-2.964802,54.888359
745054,200901GD10185,-0.072999,51.562033
1603249,2.01445E+12,-0.349197,51.311971
1311842,2.01244E+12,-1.289553,50.691126
1579454,2.01436E+12,1.302349,52.636678
1423798,201330C000177,-1.338328,53.246138
1703680,2.01521E+12,-2.099971,53.04537
1133450,201130D000628,-1.464674,52.908233
93485,200522GB38674,-2.492247,52.707678
451462,200714G098207,-1.411654,53.395829
1348119,2.01293E+12,-3.219469,56.52099
1143794,2.01135E+12,-0.137752,52.275975
1754025,2.01547E+12,0.562717,50.860245
1427107,201332B143813,-0.122523,52.731605
388815,200701CP00238,-0.088875,51.517149
3418,200501EO40865,-0.191153,51.547727
884270,2009559C04935,-1.960004,50.739687
169018,2.00552E+12,-3.250972,50.963836
1277115,201222D204034,-1.946157,52.292805
1461294,2.01346E+12,1.287183,51.111537
756689,200901TD00116,-0.187746,51.382838
991251,201034WN44870,-0.871074,52.25928
871373,2.00947E+12,0.20866,50.760145
1726930,20154100A0707,0.070073,51.888198
1190454,2.01155E+12,-1.750638,51.570667
1729232,2.01542E+12,0.085916,51.663224
668515,2.00836E+12,1.725226,52.58941
1315775,2.01245E+12,-0.602152,51.240049
1203589,2.01195E+12,-3.201885,55.943049
1600230,2.01444E+12,-1.529788,50.684258
152063,2.00546E+12,0.908976,51.407232
933327,201004FA10144,-2.233966,53.805754
1344712,201263AC18512,-3.962634,51.944342
1774399,2.01595E+12,-3.683683,55.896554
872075,2.00947E+12,-0.367214,50.828269
1754277,2.01547E+12,0.096252,50.97061
1473370,2.01352E+12,-2.569895,51.546629
1718174,2.01533E+12,-1.063571,52.745691
554888,2.00762E+12,-3.204057,51.510083
1619821,2.01452E+12,-2.575905,51.508645
310461,200637L013191,1.748311,52.470575
1401975,2.01313E+12,-1.797402,53.631952
57230,200511AK10860,-1.560443,54.606872
1599604,2.01444E+12,-1.419512,50.965317
767818,200904DA09101,-2.712117,53.759376
1347840,2.01293E+12,-2.732146,56.536407
1151283,20114100A0736,-0.08465,51.795939
832988,2.00935E+12,0.012415,52.451816
787552,200911NG04299,-1.591605,54.849625
1062576,201101FH10349,-0.194177,51.47862
175053,2005555E02771,-2.191047,50.958509
737551,200897KC00111,-4.813304,55.937544
1246239,201206Q059001,-2.098845,53.538539
1713249,201531C175315,-1.149541,52.988609
1073724,201101TA00348,-0.119243,51.511255
454013,2007160C02890,-0.44861,53.789566
296542,200632B307606,0.015189,52.79542
1083885,2.01103E+12,-3.504565,54.435816
1340198,201260N032080,-3.157463,53.260963
85590,200520M047202,-1.502839,52.378169
800602,200914K257909,-1.443403,53.406049
1769809,2.01562E+12,-3.603668,51.752079
1424816,201331B000513,-0.796673,53.077444
1288583,2.01233E+12,-1.117361,52.602118
676490,20084100T1039,-0.343001,51.651584
161573,200550D21G041,-3.496068,50.719934
375688,2.00692E+12,-2.182641,56.991211
1703282,2.01521E+12,-2.10587,52.9692
638883,200820F147301,-1.881444,52.477059
1638433,201497KC03905,-4.806251,55.940321
766908,200904CA09034,-2.674622,53.729212
1364578,201301KG70267,0.147799,51.559997
969371,201020N005140,-1.884486,52.552309
756437,200901TC00163,0.11565,51.520112
160902,200550C23A704,-4.161443,51.108372
1386490,201306A073145,-2.228387,53.533059
1203439,2.01195E+12,-3.575526,55.905588
920170,201001TA00157,-0.234243,51.444249
1588066,201442I127804,0.696095,51.55837
535247,200750C41D130,-4.201836,51.029373
854617,2.00944E+12,-1.07914,50.786689
1531515,201406P081514,-2.226765,53.593752
854593,2.00944E+12,-1.082289,50.799753
310225,200637L012474,1.511291,52.35733
239847,200606L050776,-2.645023,53.528121
210162,200601PL60048,-0.018168,51.445921
1326590,2.01247E+12,0.197816,50.822229
538161,200750F41A343,-3.597006,50.567591
1780020,201597UC01901,-4.326267,55.607393
966496,201020G008870,-2.094749,52.597008
1507390,201401PL60510,-0.014773,51.464479
1768103,2.01561E+12,-3.195748,51.647682
1333325,2.01252E+12,-2.500235,51.480398
665540,2.00835E+12,-0.193232,52.339059
1371934,201301TW60400,-0.321298,51.45623
778408,200906N024811,-2.320034,53.60206
84379,200520K101601,-1.994957,52.517035
1759175,201550KE3O004,-3.392656,50.690251
218713,200601WW50486,-0.217513,51.460003
967341,201020J006211,-2.131812,52.500599
83537,200520J106201,-2.113148,52.518059
882035,2.00953E+12,-1.976004,51.866833
1075710,201101TB01082,-0.124541,51.480495
